,Year,Country Code,Country Name,Region,Income Group,Lending Type,Military Expenditure ($Millions),Military Expenditure (% of GDP),GDP ($Billions),GDP PPP ($Billions),GDP Per Capita ($),GDP Per Capita PPP ($),Suicide Mortality Rate (Per 100K People),Life Expectancy at Birth (Years),Population (Millions),Group
2950,2013,MLT,Malta,Middle East & North Africa,High income,Not classified,53.789438883423,0.509947594950674,10.551030596755801,13.7562606196411,24769.5962287121,32294.1932582598,6.8,81.7463414634146,0.425967,REST OF WORLD
2951,2013,MMR,Myanmar,East Asia & Pacific,Lower middle income,IDA,2366.98908491061,3.99963655299475,60.269732854827005,208.269863967961,1189.96476478036,4112.07728901726,3.3,64.815,50.648334,REST OF WORLD
2952,2013,MNE,Montenegro,Europe & Central Asia,Upper middle income,IBRD,64.8362430774909,1.45226142609027,4.46577240037453,9.23697427011594,7188.86361611271,14869.3982362014,20.4,76.490243902439,0.621207,REST OF WORLD
2953,2013,MNG,Mongolia,East Asia & Pacific,Upper middle income,IBRD,103.46406987197601,0.822311489894261,12.5821226042577,30.2725891274882,4422.30087600131,10640.0566603934,21,68.585,2.845153,REST OF WORLD
2954,2013,MNP,Northern Mariana Islands,East Asia & Pacific,High income,Not classified,,,0.772,,14806.0067892829,,,,0.052141,REST OF WORLD
2955,2013,MOZ,Mozambique,Sub-Saharan Africa ,Low income,IDA,157.89211436316,0.930182229707713,17.1980730571981,27.901295071524398,681.065114197441,1104.92603740807,15.3,56.492,25.251731,REST OF WORLD
2956,2013,MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,IDA,144.21548346758402,1.99659728958967,7.223071096856519,14.3063481815051,1929.7756392353,3822.20274961737,3.1,63.911,3.742959,REST OF WORLD
2957,2013,MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,IBRD,23.200896376061,0.188733237769964,12.2929741414044,22.9442436586006,9764.64413060045,18225.2375702488,8.2,74.0170731707317,1.258927,REST OF WORLD
2958,2013,MWI,Malawi,Sub-Saharan Africa ,Low income,IDA,62.925520091546,0.809790017163078,8.03157192762055,25.181923450666197,501.19717297875,1571.43694377401,6.4,59.729,16.024775,REST OF WORLD
2959,2013,MYS,Malaysia,East Asia & Pacific,Upper middle income,IBRD,4915.72275945679,1.49929579850642,323.276235524415,698.862906454866,10727.6690215542,23191.2189268332,4.4,75.035,30.134807,REST OF WORLD
2960,2013,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD,389.958736662434,3.20641632429402,12.043307277123501,21.8475444646311,5463.03136620996,9910.38573861362,10.2,58.694,2.20451,REST OF WORLD
2961,2013,NCL,New Caledonia,East Asia & Pacific,High income,Not classified,,,10.1513829331594,,38503.2540609118,,,77.1780487804878,0.26365,REST OF WORLD
2962,2013,NER,Niger,Sub-Saharan Africa ,Low income,IDA,106.06428629260799,1.0452311825973,10.224897437864799,21.071366592354302,548.157848842165,1129.63822411128,5.5,60.239,18.653199,REST OF WORLD
2963,2013,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend,2418.7601708706297,0.469695304520636,520.117180313906,900.501053734077,2976.75683168398,5153.78604110661,4.1,51.707,174.726123,REST OF WORLD
2964,2013,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA,74.5320109372725,0.678614215031222,10.9829388256994,28.1872494934492,1794.77996471527,4606.22711772701,5.3,72.704,6.119379,REST OF WORLD
2965,2013,NLD,Netherlands,Europe & Central Asia,High income,Not classified,10226.2603248451,1.16615162393654,877.172824534512,827.475738129662,52198.8975607454,49241.5178406305,11.8,81.3048780487805,16.804432,REST OF WORLD
2966,2013,NOR,Norway,Europe & Central Asia,High income,Not classified,7391.82978723404,1.40525218139781,526.014468085106,342.254463749269,103553.840134417,67377.9262258772,11.8,81.7512195121951,5.079623,REST OF WORLD
2967,2013,NPL,Nepal,South Asia,Lower middle income,IDA,281.03842569359796,1.3407258743985,22.162204924572602,73.334815489017,809.384453314378,2678.25605554604,8.7,67.965,27.381555,REST OF WORLD
2968,2013,NRU,Nauru,East Asia & Pacific,High income,IBRD,,,0.09438501494258421,0.0886449804142946,8825.97858075408,8289.22577279732,,61.231,0.010694,REST OF WORLD
2969,2013,NZL,New Zealand,East Asia & Pacific,High income,Not classified,1952.4134622481401,1.04388216827216,190.90985541634,160.996114051449,42977.388040868,36243.2439727716,12.2,81.4048780487805,4.4421,REST OF WORLD
2970,2013,OMN,Oman,Middle East & North Africa,High income,Not classified,8766.31989596879,9.74727260107489,89.9360208062419,180.24556566808403,23563.9405992228,47225.7474213411,5.3,77.246,3.81668,REST OF WORLD
2971,2013,PAK,Pakistan,South Asia,Lower middle income,Blend,7655.678989264869,3.47561387186447,258.65723167241197,881.0098212087701,1259.66836828623,4290.54388601716,8.9,65.15,205.337562,REST OF WORLD
2972,2013,PAN,Panama,Latin America & Caribbean ,High income,IBRD,0,,45.5999,84.42108014887191,11932.2862205866,22090.7609750771,3.4,77.038,3.821556,REST OF WORLD
2973,2013,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD,3305.45187131792,1.64306905104789,201.175543571392,336.660846713936,6697.18774707052,11207.5297896776,3.1,74.967,30.038809,REST OF WORLD
2974,2013,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD,3377.02786115129,1.18950172893764,283.90282858165,650.5155263811711,2847.56794274704,6524.72244970781,2.4,70.835,99.700107,REST OF WORLD
2975,2013,PLW,Palau,East Asia & Pacific,High income,IBRD,,,0.224265167236328,0.26997231917828796,12595.6286007486,15162.7250310749,,,0.017805,REST OF WORLD
2976,2013,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend,105.100890617551,0.494549266247379,21.2613380648783,25.8205220877976,2578.49864720758,3131.42009550002,2.7,63.961,8.245627,REST OF WORLD
2977,2013,POL,Poland,Europe & Central Asia,High income,IBRD,9275.711727445881,1.79844993577184,515.761954074157,925.133013061528,13558.3411314221,24319.8802935066,18.2,77,38.040196,REST OF WORLD
2978,2013,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified,,,102.45,117.220284809445,28513.1657351067,32623.9278505429,,78.777,3.593077,REST OF WORLD
2979,2013,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified,0,,,,,,9.9,72.319,25.001819,REST OF WORLD
2980,2013,PRT,Portugal,Europe & Central Asia,High income,Not classified,3262.25936356068,1.44112106338382,226.433858005714,292.13540790292103,21653.1959752225,27936.0396644563,12.5,80.7219512195122,10.457295,REST OF WORLD
2981,2013,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD,371.215575362154,0.964167260244977,38.501122141424105,72.60898398969859,6410.81470278733,12090.108449457,4.9,72.757,6.005652,REST OF WORLD
2982,2013,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified,,,13.5155,21.5570100478386,3315.29753909282,5287.8474611963,,74.029,4.076708,REST OF WORLD
2983,2013,PYF,French Polynesia,East Asia & Pacific,High income,Not classified,,,6.0318271226066305,,20941.5173404574,,,82.017,0.288032,REST OF WORLD
2984,2013,QAT,Qatar,Middle East & North Africa,High income,Not classified,,,198.72764296703298,324.265528776434,97630.8255152088,159305.020619707,6.7,79.536,2.035501,REST OF WORLD
2985,2013,ROU,Romania,Europe & Central Asia,High income,IBRD,2452.51298108128,1.29223076714816,189.789258566244,393.201151280347,9497.20647561211,19676.1004725377,12.2,75.0634146341463,19.983693,REST OF WORLD
2986,2013,RUS,Russian Federation,Europe & Central Asia,High income,IBRD,88352.8964635598,3.85404258314373,2292.4700783462204,3741.78338191427,15941.4482421875,26019.7265625,33.5,70.5787804878049,143.805638,BRICS
2987,2013,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,82.4807155803265,1.05488528481013,7.81996362714108,16.7758112892754,704.415555508211,1511.15056180333,5.8,64.426,11.10135,REST OF WORLD
2988,2013,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified,67020,8.97612783934665,753.864533333333,1682.8195240316102,23945.511989974,53452.5412828298,6.5,76.626,31.482498,REST OF WORLD
2989,2013,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,,,43.0240180821918,140.750771539855,1195.42028808594,3910.75341796875,4,63.678,35.990704,REST OF WORLD
2990,2013,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,236.737915958222,1.25170125603319,18.918667724881697,37.962162529603894,1391.5321896037,2792.24583438482,6.5,66.072,13.595566,REST OF WORLD
2991,2013,SGP,Singapore,East Asia & Pacific,High income,Not classified,9345.680492288018,3.03849114883637,307.576360584992,448.607292111358,56967.4257940383,83088.3185411658,10.3,82.2463414634147,5.399162,REST OF WORLD
2992,2013,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA,,,1.285911586132,1.4245779778029002,2208.0852835112,2446.19435886926,15.4,69.188,0.582365,REST OF WORLD
2993,2013,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA,31.6849394114253,0.643965907030134,4.920343316870929,11.8916273209612,706.452681507398,1707.3751702599,6.3,56.313,6.964859,REST OF WORLD
2994,2013,SLV,El Salvador,Latin America & Caribbean ,Upper middle income,IBRD,237.5,1.07998923193894,21.99096,43.540259025711194,3555.16209958481,7038.92320727763,6.4,71.771,6.185642,REST OF WORLD
2995,2013,SMR,San Marino,Europe & Central Asia,High income,Not classified,,,1.6787412015731,1.67750370660645,50435.3673298211,50398.1885716223,,,0.033285,REST OF WORLD
2996,2013,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA,26.05,,5.83602122747597,14.010125215440398,454.077264239248,1090.07131425872,8.1,53.843,12.852485,REST OF WORLD
2997,2013,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,919.809908300835,1.90065993166999,48.3942394746762,104.798887034212,6755.07367461629,14628.2741627614,17.9,75.1853658536585,7.164132,REST OF WORLD
2998,2013,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA,981.983050847458,6.5698143952479,18.4264690169492,21.404113972980703,1659.14078728478,1927.25141618826,3.6,55.751,11.106031,REST OF WORLD
2999,2013,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA,,,0.267041747584354,0.568963141090766,1378.23019340903,2936.47786191346,1.5,66.328,0.193757,REST OF WORLD
3000,2013,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD,,,5.14575757575758,9.2025875894457,9124.54109297075,16318.1781079529,25.1,69.682,0.563947,REST OF WORLD
3001,2013,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified,967.923107869653,0.978618159746004,98.9352221748603,151.67817699807,18276.0095516546,28019.0588412978,12.3,76.4121951219512,5.413393,REST OF WORLD
3002,2013,SVN,Slovenia,Europe & Central Asia,High income,Not classified,506.742932103314,1.04694825557094,48.415657264875804,61.7444119056854,23503.2824850255,29973.6993541529,22.2,80.3219512195122,2.059953,REST OF WORLD
3003,2013,SWE,Sweden,Europe & Central Asia,High income,Not classified,6528.73746732024,1.11252053864955,586.8418217968909,444.616519268393,61126.9431963979,46312.3923824667,15.9,81.9560975609756,9.600379,REST OF WORLD
3004,2013,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,Blend,86.0403767558151,1.95191015320914,4.59755298156738,9.580683490430701,4111.12838248065,8567.03989687262,44.6,51.486,1.118319,REST OF WORLD
3005,2013,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified,,,1.0229050279329601,1.29713271726644,27942.8805401415,35434.0076287717,,74.917,0.036607,REST OF WORLD
3006,2013,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD,13.7664513239843,1.03655893266994,1.33316040738516,2.02270562998449,14821.2921476077,22487.2497747,7.7,73.119512195122,0.089949,REST OF WORLD
3007,2013,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA,,,21.3612546479904,,993.739883114507,,1.8,63.827,21.495821,REST OF WORLD
3008,2013,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified,,,0.754238,0.703606307604637,22451.5687325118,20944.4039889455,,77.018,0.033594,REST OF WORLD
3009,2013,TCD,Chad,Sub-Saharan Africa ,Low income,IDA,726.459396000324,5.59231305484892,12.953534866428601,20.9482888211082,980.083544373007,1584.97841462187,7.4,50.781,13.216766,REST OF WORLD
3010,2013,TGO,Togo,Sub-Saharan Africa ,Low income,IDA,72.4192373087199,1.67620536115859,6.02173297726811,12.497168116419001,847.387971492068,1758.62164256443,10.3,58.684,7.106229,REST OF WORLD
3011,2013,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD,5901.29694721083,1.4039567766839,420.333654592547,1062.75971002905,6041.13394794203,15274.23201215,7.5,77.083,69.578602,REST OF WORLD
3012,2013,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA,,,8.44841131825417,23.981005942072,1038.32078940175,2947.29696299466,4,68.885,8.13661,REST OF WORLD
3013,2013,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD,,,39.1975438596491,69.6257579150254,7049.79750519535,12522.4043680954,7.1,68.74,5.560095,REST OF WORLD
3014,2013,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend,31.683,2.27036904335364,1.3957274,2.97324694947284,1201.60250698417,2559.71258310871,3.3,66.44,1.161555,REST OF WORLD
3015,2013,TON,Tonga,East Asia & Pacific,Upper middle income,IDA,,,0.45065063304135,0.5477507766274751,4208.18789083239,5114.91167745964,4.6,70.505,0.107089,REST OF WORLD
3016,2013,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD,211.176025939717,0.786092912210172,28.7099887002142,42.7801005914677,19927.4039046998,29693.3709194912,10.9,73.962,1.440729,REST OF WORLD
3017,2013,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD,759.3588812428451,1.5597373837127,48.685446413953,118.89581077027,4308.33830494463,10521.4887316346,3.3,75.65,11.300284,REST OF WORLD
3018,2013,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD,18427.646196757,1.92395933259341,957.79912000832,1703.66956658639,12578.1878632,22373.2465583744,2.3,76.297,76.147624,REST OF WORLD
3019,2013,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA,,,0.0386158906320745,0.036222192117714304,3536.90150504438,3317.65818993536,,64.008,0.010918,REST OF WORLD
3020,2013,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA,443.379945514983,0.972362603264419,45.648857242315,103.152549535165,954.658813476563,2157.23901367188,4.4,62.96,49.253643,REST OF WORLD
3021,2013,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA,300.075573371887,1.3351931773384,28.9157865166123,72.26007493005969,819.757867338416,2048.56142800572,5.2,59.763,35.27357,REST OF WORLD
3022,2013,UKR,Ukraine,Europe & Central Asia,Upper middle income,IBRD,2895.00188915301,1.57929167934982,190.498811460028,502.958216930577,4187.73974609375,11056.5419921875,22.6,71.159512195122,45.489648,REST OF WORLD
3023,2013,URY,Uruguay,Latin America & Caribbean ,High income,IBRD,1045.08436840872,1.81655130184474,61.3376219337857,69.11927678088,18140.8922133059,20442.3534922364,15.8,77.24,3.38118,REST OF WORLD
3024,2013,USA,United States,North America,High income,Not classified,679229,4.03266107017529,16880.683,16880.683,53409.7507774372,53409.7507774372,13.5,78.7414634146342,316.059947,G7
3025,2013,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend,,,73.1800379149104,190.61222111774399,2419.71874387996,6302.64724360333,8.9,69.99,30.2432,REST OF WORLD
3026,2013,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend,,,0.764781259259259,1.25705450797384,7117.55476276649,11698.9716889143,3.9,73.798,0.10745,REST OF WORLD
3027,2013,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD,6199.69850015542,1.66955178280415,371.005379786566,,12433.9807853398,,2.5,73.196,29.838021,REST OF WORLD
3028,2013,VGB,British Virgin Islands,Latin America & Caribbean ,High income,Not classified,,,,,,,,75.574,0.028657,REST OF WORLD
3029,2013,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified,,,3.738,3.4933880570689704,34597.9766940328,32333.910803019,,78.7170731707317,0.108041,REST OF WORLD
3030,2013,VNM,Viet Nam,East Asia & Pacific,Lower middle income,IBRD,3727.24927627619,2.17684979502056,213.70881166534,612.129658830052,2367.49933068934,6781.26721253151,7.5,73.775,90.267739,REST OF WORLD
3031,2013,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,,,0.758304466245339,0.720694566499395,2877.44452801285,2734.73087533068,18.9,69.534,0.263534,REST OF WORLD
3032,2013,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,,,0.797736334281305,1.0680500142431,3989.89859047662,5341.87934441555,12.1,72.391,0.199939,REST OF WORLD
3033,2013,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA,48.597681233312,0.721740710505352,6.7353286096594,14.709963376185499,3704.5628029766,8090.76829279164,,78.587,1.818117,REST OF WORLD
3034,2013,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA,1648.75052352366,4.07952740426758,40.4152334361767,92.75560548013429,1497.7479410273,3437.42953621684,5.7,67.545,26.984002,REST OF WORLD
3035,2013,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD,4118.20848342734,1.02779402383821,400.886013595573,731.024717341774,7441.23085399675,13569.2528480319,23.7,62.533,53.873616,BRICS
3036,2013,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA,381.345802082696,1.43442908648819,28.0372394627142,53.546651818129995,1840.32055335789,3514.71848843937,9.1,59.878,15.234976,REST OF WORLD
3037,2013,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend,356.7,1.86822395642382,19.09102,34.6882444022435,1408.36781031236,2558.99406172995,18.6,57.458,13.555422,REST OF WORLD
3038,2014,ABW,Aruba,Latin America & Caribbean ,High income,Not classified,,,2.79084972067039,3.80844787365563,26940.2641144313,36763.2090049195,,75.601,0.103594,REST OF WORLD
3039,2014,AFG,Afghanistan,South Asia,Low income,IDA,268.238787719988,1.29801287790022,20.497128555697202,72.9466640220665,626.512929086139,2229.67953873833,3.9,62.545,32.71621,REST OF WORLD
3040,2014,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD,6846.24931334052,4.69845451564414,135.966802586713,217.021998765783,5011.9844274536,7999.82685137622,6.4,60.04,27.128337,REST OF WORLD
3041,2014,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD,178.12036802776302,1.34651599128914,13.2281475161168,32.5268539603919,4578.63320812155,11258.4572796244,5,78.407,2.889104,REST OF WORLD
3042,2014,AND,Andorra,Europe & Central Asia,High income,Not classified,,,3.27168559666321,3.5766575551812,45680.5349920165,49938.6709928819,,,0.071621,REST OF WORLD
3043,2014,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified,22755.0714771954,5.64365135247024,414.105366752893,687.052388186095,46865.9645976866,77756.4733197473,7,79.044,8.835951,REST OF WORLD
3044,2014,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD,4979.4427244582,0.878100919364039,526.319673731638,838.42806316302,12334.7982453893,19649.3528905429,9.3,76.755,42.6695,REST OF WORLD
3045,2014,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD,457.807021791353,3.94337826474581,11.6095132467958,29.3430649665336,4017.22991449473,10153.5556108742,6.3,74.058,2.88993,REST OF WORLD
3046,2014,ASM,American Samoa,East Asia & Pacific,High income,Not classified,,,0.643,,12313.9973571825,,,,0.052217,REST OF WORLD
3047,2014,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD,,,1.37882962962963,1.9238389035209702,15451.4952444039,21558.9997705071,0.4,77.858,0.089236,REST OF WORLD
3048,2014,AUS,Australia,East Asia & Pacific,High income,Not classified,25783.7087140042,1.77305887756791,1468.5976900062199,1101.3474112368501,62558.2438786332,46914.3867078836,12.7,82.3,23.475686,REST OF WORLD
3049,2014,AUT,Austria,Europe & Central Asia,High income,Not classified,3305.15925648245,0.747780095379783,442.584815286034,417.059741085658,51786.3771747905,48799.7154676985,16.5,81.490243902439,8.546356,REST OF WORLD
3050,2014,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,3427.1799170648196,4.55501312398224,75.2397854521022,167.470430285624,7890.84028062087,17563.6122454385,4.2,71.116,9.535079,REST OF WORLD
3051,2014,BDI,Burundi,Sub-Saharan Africa ,Low income,IDA,62.177428740145494,2.29794559090695,2.70578332980483,7.82293612343009,257.818557410131,745.402665408479,6.7,59.868,10.494913,REST OF WORLD
3052,2014,BEL,Belgium,Europe & Central Asia,High income,Not classified,5191.50731494392,0.970959791148112,535.390200131018,503.619406808679,47764.0715120833,44929.685593416,19.4,81.2878048780488,11.209057,REST OF WORLD
3053,2014,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA,92.99070618812131,0.700924948797968,13.2845278469081,29.454694903992802,1251.50476511083,2774.85895261323,8.2,59.125,10.614844,REST OF WORLD
3054,2014,BFA,Burkina Faso,Sub-Saharan Africa ,Low income,IDA,177.166971776294,1.272342619383,13.9430160767436,30.2849269123411,767.371344051512,1666.7688641619,8,58.359,18.169842,REST OF WORLD
3055,2014,BGD,Bangladesh,South Asia,Lower middle income,IDA,2355.99152471152,1.1364432719278,172.886611131255,627.5167036442481,1108.52251321179,4023.54114557771,3.5,69.986,155.961299,REST OF WORLD
3056,2014,BGR,Bulgaria,Europe & Central Asia,High income,IBRD,747.5325321364389,1.30956156651181,57.1577829099307,127.250454516093,7912.27484371138,17615.1088943583,10.4,74.4658536585366,7.223938,REST OF WORLD
3057,2014,BHR,Bahrain,Middle East & North Africa,High income,Not classified,1475.26595744681,4.41851202803887,33.3877127659574,68.5367928093548,25464.760097715,52272.91246307,7.4,79.328,1.311134,REST OF WORLD
3058,2014,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified,,,10.9741,11.974224227556,28201.556802208,30771.7047152655,3.3,73.366,0.389131,REST OF WORLD
3059,2014,BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,IBRD,190.38045464127498,1.02582685716151,18.5587335644692,39.8087037026067,5196.97008415107,11147.5624946393,10.6,75.659,3.571068,REST OF WORLD
3060,2014,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD,1000.01344861322,1.26884247027803,78.81280503907429,179.879136842301,8341.29014337961,19037.8209530599,26.3,72.9707317073171,9.448515,REST OF WORLD
3061,2014,BLZ,Belize,Latin America & Caribbean ,Upper middle income,Blend,19.916875,0.931581993475936,2.12512560625723,3.2909364861276797,6031.54840210944,9340.36211596258,6,73.311,0.352335,REST OF WORLD
3062,2014,BMU,Bermuda,North America,High income,Not classified,,,6.413988,4.5733598536491895,98467.683993982,70210.3204527187,,79.518,0.065138,REST OF WORLD
3063,2014,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD,625.909654613603,1.89691504477661,32.9961880173661,76.4543001154351,3022.46288443562,7003.24183911139,6.2,67.163,10.916987,REST OF WORLD
3064,2014,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD,32660.239369452498,1.330244423168,2456.0437271988503,3166.80896377223,12071.4044637296,15564.8009999636,5.6,74.306,203.45965,BRICS
3065,2014,BRB,Barbados,Latin America & Caribbean ,High income,IBRD,,,4.71183865,4.33900037594139,16980.0270637458,15636.4318232943,0.6,76.476,0.277493,REST OF WORLD
3066,2014,BRN,Brunei Darussalam,East Asia & Pacific,High income,Not classified,527.785180451652,3.08686095781185,17.097802752872802,33.8507579815541,41035.7771227892,81243.8989995442,1.8,74.779,0.416656,REST OF WORLD
3067,2014,BTN,Bhutan,South Asia,Lower middle income,IDA,,,2.05733087273151,6.73146426137298,2793.93130333726,9141.57706299116,4.4,70.049,0.736357,REST OF WORLD
3068,2014,BWA,Botswana,Sub-Saharan Africa ,Upper middle income,IBRD,346.281321660338,2.21199714449013,15.470088500741399,32.5878706470545,6844.03324966349,14417.0132080037,19.6,62.608,2.260376,REST OF WORLD
3069,2014,CAF,Central African Republic,Sub-Saharan Africa ,Low income,IDA,38.4070099214563,2.02965439546462,1.89481338940325,3.2314365764418502,394.856932975083,673.393560977092,15.6,50.566,4.798734,REST OF WORLD
3070,2014,CAN,Canada,North America,High income,Not classified,17853.640477684898,0.989925299438869,1805.74987843994,1621.3955612919199,50960.8431174661,45758.1007297304,12.7,81.7843902439025,35.434066,G7
3071,2014,CHE,Switzerland,Europe & Central Asia,High income,Not classified,4612.7764766848095,0.634898338463689,726.537808338,519.299911605986,88724.9909402638,63417.0437157565,14.7,83.1975609756098,8.188649,REST OF WORLD
3072,2014,CHI,Channel Islands,Europe & Central Asia,High income,Not classified,,,,,,,,81.884,0.160912,REST OF WORLD
3073,2014,CHL,Chile,Latin America & Caribbean ,High income,IBRD,5102.77742211734,1.96710687686468,259.560978231552,402.902197383282,14675.1508630779,22779.4276703281,9.9,79.473,17.687108,REST OF WORLD
3074,2014,CHN,China,East Asia & Pacific,Upper middle income,IBRD,182109.20461907997,1.73840928794394,10475.624944355199,17423.2311296996,7636.07434020616,12700.4440173922,8.4,76.717,1371.86,BRICS
3075,2014,CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,IDA,521.26052925103,1.06778466016063,48.843005613709096,99.92986726225399,2124.01942956841,4345.61667514674,10.5,57.208,22.995555,REST OF WORLD
3076,2014,CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,Blend,401.529118101393,1.10497962306915,36.386544715270205,75.4947176897735,1631.7139854966,3385.47635257667,10,58.935,22.299585,REST OF WORLD
3077,2014,COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,IDA,341.224634406213,0.950247139541403,35.9090409259375,63.082984657143896,472.266235725533,829.650776911778,6.7,58.296,76.035588,REST OF WORLD
3078,2014,COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,Blend,704.893729407907,3.94035726748698,17.919321082553903,28.5276352815358,3623.82705652473,5769.14806736445,7.5,62.95,4.944861,REST OF WORLD
3079,2014,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD,11845.9508953824,3.10825884811044,381.240864422406,621.898180361739,8167.47284156277,13323.1690837161,3.8,76.043,46.677947,REST OF WORLD
3080,2014,COM,Comoros,Sub-Saharan Africa ,Lower middle income,IDA,,,1.1495876610069302,2.0901197002835903,1608.68787678758,2924.83151735989,5.5,62.516,0.714612,REST OF WORLD
3081,2014,CPV,Cabo Verde,Sub-Saharan Africa ,Lower middle income,Blend,10.0488620699012,0.540807447335247,2.04193012542979,3.28751038945475,3739.27827890219,6020.24331678146,14.4,75.24,0.546076,REST OF WORLD
3082,2014,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD,0,,52.016408951822505,78.1512409554128,10737.6788811529,16132.6578757111,5.6,78.774,4.844288,REST OF WORLD
3083,2014,CUB,Cuba,Latin America & Caribbean ,Upper middle income,Not classified,125.638766519824,3.53600476096013,80.6561,,7117.53573456326,,13.4,77.853,11.332026,REST OF WORLD
3084,2014,CUW,Curacao,Latin America & Caribbean ,High income,Not classified,,,3.05940698324022,3.7960349897069,19623.029993395,24347.7604866101,,77.9756097560976,0.155909,REST OF WORLD
3085,2014,CYM,Cayman Islands,Latin America & Caribbean ,High income,Not classified,,,4.56285358232463,3.82380050855371,76610.647967975,64201.8923849244,,,0.059559,REST OF WORLD
3086,2014,CYP,Cyprus,Europe & Central Asia,High income,Not classified,357.806822598924,1.54260195978916,23.2259121845047,25.7191215956117,27244.34375,30168.916015625,5.4,80.771,1.176995,REST OF WORLD
3087,2014,CZE,Czechia,Europe & Central Asia,High income,Not classified,2022.88329519451,0.966227818064756,209.358834156329,342.099831459922,19890.9199056648,32502.4753540118,14.8,78.8243902439024,10.525347,REST OF WORLD
